"","Name","FeatureType","TownFlowType","SHAPESTLength"
"1328","Bolin Creek","STREAM CENTERLINE","perennial",1023.8444337903
"1329","Bolin Creek","STREAM CENTERLINE","perennial",157.141381695171
"1330","Cole Springs Branch","STREAM","perennial",166.303018167899
"1331","Morgan Creek","STREAM CENTERLINE","perennial",825.382397494864
"1332","Bolin Creek","STREAM CENTERLINE","perennial",194.408951684865
"1333","Bolin Creek","STREAM CENTERLINE","perennial",535.165761639711
"1334","Bolin Creek","STREAM CENTERLINE","perennial",92.8592625923038
"1335","Phils Creek","STREAM","perennial",1099.30351527587
"1336","Bolin Creek","STREAM CENTERLINE","perennial",453.502170145089
"1337","Morgan Creek","STREAM CENTERLINE","perennial",212.627885008025
"1338","Cole Springs Branch","STREAM","perennial",483.496888048723
"1339","Bolin Creek","STREAM CENTERLINE","perennial",597.277436217211
"1340","Craigs Branch","STREAM","perennial",349.508657946318
"1341","Cole Springs Branch","STREAM","perennial",422.212638855437
"1342","Bolin Creek","STREAM CENTERLINE","perennial",152.696589725926
"1343","Craigs Branch","STREAM","perennial",340.649013133
"1344","Third Fork Creek","STREAM","perennial",1528.96122141096
"1345","Tracy Branch","STREAM CENTERLINE","perennial",226.42043764705
"1346","Morgan Creek","STREAM CENTERLINE","perennial",634.6178330066
"1347","Cole Springs Branch","STREAM","perennial",77.0145188766211
"1348","Bolin Creek","STREAM CENTERLINE","perennial",323.238519769172
"1349","Bolin Creek","STREAM CENTERLINE","perennial",373.259630583846
"1350","Craigs Branch","STREAM","perennial",468.451972294214
"1351","Bolin Creek","STREAM CENTERLINE","perennial",333.466632217223
"1352","Cole Springs Branch","CULVERT","perennial",48.649075067723
"1353","Bolin Creek","STREAM CENTERLINE","perennial",409.263266551336
"1354","Phils Creek","STREAM","perennial",1050.98387588023
"1355","Morgan Creek","STREAM CENTERLINE","perennial",221.315397157406
"1356","Bolin Creek","STREAM CENTERLINE","perennial",371.389597584706
"1357","Cole Springs Branch","STREAM","perennial",95.9960953343863
"1358","Cole Springs Branch","STREAM","perennial",655.71707626207
"1359","Bolin Creek","STREAM CENTERLINE","perennial",200.393658202166
"1360","Crooked Creek","STREAM","intermittent",3078.48098211721
"1361","Morgan Creek","STREAM CENTERLINE","perennial",581.208905366198
"1362","Morgan Creek","STREAM CENTERLINE","perennial",79.9033919276502
"1363","Cole Springs Branch","STREAM","perennial",1087.00529539238
"1364","Cole Springs Branch","STREAM","perennial",518.844390902542
"1365","Cole Springs Branch","STREAM","perennial",402.614899213065
"1366","Cole Springs Branch","STREAM","perennial",124.627245100829
"1367","Cole Springs Branch","STREAM","perennial",312.820969474381
"1368","Hogan Creek","STREAM","perennial",208.62882174207
"1369","Craigs Branch","STREAM","perennial",438.103129682875
"1370","Cole Springs Branch","STREAM","perennial",122.879633840937
"1371","Tracy Branch","STREAM CENTERLINE","perennial",93.0610782538153
"1372","Booker Creek","STREAM CENTERLINE","perennial",12.6689192758441
"1373","Hogan Creek","STREAM","perennial",508.301017297933
"1374","Cole Springs Branch","STREAM","perennial",369.892336914193
"1375","Hogan Creek","CULVERT","perennial",78.2670135722078
"1376","Phils Creek","STREAM","perennial",991.973395725116
"1377","Hogan Creek","STREAM","perennial",449.301806151665
"1378","Northeast Creek","STREAM","perennial",3602.00610726203
"1379","Hogan Creek","STREAM","perennial",1268.7345354692
"1380","Bolin Creek","STREAM","perennial",51.7311074256498
"1381","Bolin Creek","STREAM CENTERLINE","perennial",1246.9080833429
"1382","Northeast Creek","STREAM","perennial",37.1760711280831
"1383","Cole Springs Branch","STREAM","perennial",607.483636608754
"1384","Bolin Creek","STREAM CENTERLINE","perennial",553.302383762253
"1385","Bolin Creek","STREAM CENTERLINE","perennial",119.961230226343
"1386","Bolin Creek","STREAM","perennial",240.228291760528
"1387","Northeast Creek","STREAM","perennial",95.1699197181212
"1388","Bolin Creek","STREAM CENTERLINE","perennial",11.851613930976
"1389","Bolin Creek","STREAM CENTERLINE","perennial",194.555739858227
"1390","Bolin Creek","STREAM","perennial",9.12522798072268
"1391","Morgan Creek","STREAM CENTERLINE","perennial",897.369609869938
"1392","Bolin Creek","STREAM CENTERLINE","perennial",80.3892867193084
"1393","Bolin Creek","STREAM","perennial",5.02623252279257
"1394","Phils Creek","STREAM","intermittent",1107.23128026909
"1395","Bolin Creek","STREAM CENTERLINE","perennial",87.3033987287623
"1396","Bolin Creek","STREAM","perennial",16.1362872619173
"1397","Hogan Creek","STREAM","perennial",95.62102417454
"1398","Craigs Branch","STREAM","perennial",721.905006994459
"1399","Hogan Creek","STREAM","perennial",520.234065462434
"1400","Bolin Creek","STREAM CENTERLINE","perennial",54.4372956918663
"1401","Bolin Creek","STREAM CENTERLINE","perennial",35.2152704438195
"1402","Hogan Creek","CULVERT","perennial",38.9703479153991
"1403","Bolin Creek","STREAM CENTERLINE","perennial",61.8824420440822
"1404","Hogan Creek","STREAM","perennial",229.983090493149
"1405","Phils Creek","STREAM","intermittent",719.711706146954
"1406","Phils Creek","STREAM","intermittent",2472.01541171974
"1407","Hogan Creek","STREAM","perennial",152.965271226287
"1408","Booker Creek","STREAM CENTERLINE","perennial",606.667135668704
"1409","Hogan Creek","CULVERT","intermittent",62.0391951218518
"1410","Bolin Creek","STREAM CENTERLINE","perennial",808.865437745554
"1411","Hogan Creek","STREAM","intermittent",448.442358487842
"1412","Hogan Creek","STREAM","intermittent",142.725206669961
"1413","Bolin Creek","STREAM CENTERLINE","perennial",626.910128297949
"1414","Hogan Creek","STREAM","intermittent",713.676465447409
"1415","Bolin Creek","STREAM CENTERLINE","perennial",148.968877228656
"1416","Booker Creek","STREAM CENTERLINE","perennial",784.011491011695
"1417","Hogan Creek","STREAM","intermittent",336.260982137303
"1418","Northeast Creek","STREAM","perennial",2251.02054655961
"1419","Morgan Creek","STREAM","perennial",317.603105433382
"1420","Hogan Creek","STREAM","intermittent",680.901532429648
"1421","Morgan Creek","STREAM CENTERLINE","perennial",149.556624344053
"1422","Bolin Creek","STREAM CENTERLINE","perennial",577.915246710223
"1423","Booker Creek","STREAM CENTERLINE","perennial",217.84567260003
"1424","Morgan Creek","STREAM","perennial",1058.99957835646
"1425","Bolin Creek","STREAM CENTERLINE","perennial",539.257178679358
"1426","Crow Branch","STREAM","perennial",1017.28452119948
"1427","Northeast Creek","STREAM","perennial",1360.93397483394
"1428","Morgan Creek","CULVERT","perennial",135.887995280626
"1429","Morgan Creek","STREAM CENTERLINE","perennial",94.2244837364146
"1430","Booker Creek","STREAM CENTERLINE","perennial",90.406632607945
"1431","Crow Branch","STREAM","perennial",752.300103273496
"1432","Booker Creek","STREAM CENTERLINE","perennial",929.571946104259
"1433","Crow Branch","STREAM","perennial",652.526900297807
"1434","Crow Branch","STREAM","perennial",183.068974096096
"1435","Booker Creek","STREAM CENTERLINE","perennial",409.633077077472
"1436","Bolin Creek","STREAM CENTERLINE","perennial",460.88336465715
"1437","Morgan Creek","STREAM","perennial",880.942976543438
"1438","Booker Creek","STREAM CENTERLINE","perennial",163.965221779879
"1439","Booker Creek","STREAM CENTERLINE","perennial",328.067440533764
"1440","Eastwood Lake","LAKE FLOWLINE","N/A",86.0706878110931
"1441","Eastwood Lake","LAKE FLOWLINE","N/A",114.995805414301
"1442","Bolin Creek","STREAM CENTERLINE","perennial",380.142428466297
"1443","Booker Creek","STREAM","perennial",157.128051411175
"1444","Booker Creek","STREAM CENTERLINE","perennial",952.299131897861
"1445","Morgan Creek","STREAM CENTERLINE","perennial",3.96410491361241
"1446","Eastwood Lake","LAKE FLOWLINE","N/A",294.659847227402
"1447","Eastwood Lake","LAKE FLOWLINE","N/A",235.921203692815
"1448","Bolin Creek","STREAM","perennial",410.442473899441
"1449","Jolly Branch","STREAM","perennial",988.829294058078
"1450","Booker Creek","STREAM CENTERLINE","perennial",321.340646857579
"1451","Bolin Creek","STREAM CENTERLINE","perennial",406.986734686877
"1452","Booker Creek","STREAM CENTERLINE","perennial",362.723695129695
"1453","Crow Branch","STREAM","perennial",768.632857386315
"1454","Crow Branch","STREAM","perennial",6.88277461219505
"1455","Booker Creek","STREAM CENTERLINE","perennial",223.30768296455
"1456","Booker Creek","STREAM CENTERLINE","perennial",1403.27818246106
"1457","Bolin Creek","STREAM CENTERLINE","perennial",51.1677853652558
"1458","Booker Creek","STREAM","intermittent",192.684256717575
"1459","Crow Branch","CULVERT","perennial",123.45501067241
"1460","Bolin Creek","STREAM CENTERLINE","perennial",79.2900281882252
"1461","Bolin Creek","STREAM CENTERLINE","perennial",20.1602436813328
"1462","Bolin Creek","STREAM CENTERLINE","perennial",307.50318789523
"1463","Morgan Creek","STREAM","perennial",1629.41001956536
"1464","Bolin Creek","STREAM CENTERLINE","perennial",49.55424048372
"1465","Crow Branch","STREAM","perennial",798.09435847766
"1466","Eastwood Lake","LAKE FLOWLINE","N/A",455.639167426952
"1467","Crow Branch","STREAM","perennial",838.061584185896
"1468","Eastwood Lake","LAKE FLOWLINE","N/A",202.539175468055
"1469","Bolin Creek","STREAM CENTERLINE","perennial",279.130717276561
"1470","Crow Branch","STREAM","perennial",299.298684422678
"1471","Booker Creek","STREAM","perennial",237.883270097946
"1472","Crow Branch","STREAM","perennial",413.762842547511
"1473","Jolly Branch","STREAM","perennial",1365.26363278634
"1474","Eastwood Lake","LAKE FLOWLINE","N/A",558.964942849615
"1475","Eastwood Lake","LAKE FLOWLINE","N/A",301.040407694647
"1476","Booker Creek","STREAM","perennial",482.574136651067
"1477","Jolly Branch","STREAM","ephemeral",179.561207656679
"1478","Eastwood Lake","LAKE FLOWLINE","N/A",205.959832614539
"1479","Bolin Creek","STREAM CENTERLINE","perennial",1189.09212240894
"1480","Booker Creek","STREAM CENTERLINE","perennial",1168.2762559452
"1481","Crow Branch","STREAM","perennial",650.05911191474
"1482","Booker Creek","STREAM","perennial",37.5725774898281
"1483","Morgan Creek","STREAM","perennial",164.422767081908
"1484","Bolin Creek","STREAM CENTERLINE","perennial",70.4312333239528
"1485","Northeast Creek","STREAM","perennial",2765.3241364572
"1486","Jolly Branch","STREAM","perennial",550.315395921281
"1487","Northeast Creek","STREAM","perennial",176.051694488562
"1488","Eastwood Lake","LAKE FLOWLINE","N/A",746.470148036073
"1489","Bolin Creek","STREAM CENTERLINE","perennial",796.203623103765
"1490","Booker Creek","STREAM CENTERLINE","perennial",649.891557237992
"1491","Booker Creek","STREAM","perennial",782.162289071803
"1492","Eastwood Lake","LAKE FLOWLINE","N/A",419.104162718681
"1493","Bolin Creek","STREAM CENTERLINE","perennial",155.133744113881
"1494","Lake Ellen","LAKE FLOWLINE","N/A",902.777314630607
"1495","Eastwood Lake","LAKE FLOWLINE","N/A",560.109878116975
"1496","Eastwood Lake","LAKE FLOWLINE","N/A",251.956412034011
"1497","Eastwood Lake","LAKE FLOWLINE","N/A",210.982787056819
"1498","Lake Ellen","LAKE FLOWLINE","N/A",203.62639873965
"1499","Northeast Creek","STREAM","perennial",614.118751118901
"1500","Eastwood Lake","LAKE FLOWLINE","N/A",659.751350753429
"1501","Kings Branch","STREAM","perennial",167.018875882452
"1502","Lake Ellen","LAKE FLOWLINE","N/A",48.3130049288707
"1503","Kings Branch","STREAM","perennial",1142.75395425734
"1504","Greene Branch","STREAM","perennial",225.601227067254
"1505","Bolin Creek","STREAM CENTERLINE","perennial",477.860417008933
"1506","Lake Ellen","LAKE FLOWLINE","N/A",763.633006933892
"1507","Lake Ellen","LAKE FLOWLINE","N/A",75.8911172542208
"1508","Northeast Creek","STREAM","perennial",331.479576507477
"1509","Bolin Creek","STREAM CENTERLINE","perennial",180.691233516965
"1510","Bolin Creek","STREAM","perennial",136.638771405431
"1511","Third Fork Creek","STREAM","perennial",192.122189949875
"1512","Bolin Creek","STREAM","perennial",20.1857089938808
"1513","Bolin Creek","STREAM","perennial",234.793785088928
"1514","Bolin Creek","STREAM","perennial",209.105321976007
"1515","Bolin Creek","STREAM","perennial",250.897806555091
"1516","Morgan Creek","STREAM","perennial",1510.97147760341
"1517","Booker Creek","STREAM","perennial",438.942638037896
"1518","Morgan Creek","STREAM","perennial",50.3099456677159
"1519","Crow Branch","STREAM","intermittent",438.801826237604
"1520","Bolin Creek","STREAM","perennial",178.679295311762
"1521","Bolin Creek","CULVERT","perennial",61.472723159309
"1522","Bolin Creek","STREAM","perennial",13.6336112880614
"1523","Bolin Creek","STREAM CENTERLINE","perennial",347.649870830923
"1524","Bolin Creek","STREAM CENTERLINE","perennial",90.5552322772647
"1525","Bolin Creek","STREAM CENTERLINE","perennial",37.2001794222184
"1526","Cedar Fork","STREAM","perennial",474.989041035445
"1527","Booker Creek","STREAM","perennial",300.011961698154
"1528","Booker Creek","STREAM","perennial",1020.9048351864
"1529","Cedar Fork","STREAM","perennial",861.871942077233
"1530","Bolin Creek","STREAM","perennial",377.545611613535
"1531","Bolin Creek","STREAM","perennial",445.356263098861
"1532","Booker Creek","STREAM","perennial",359.361547298103
"1533","Bolin Creek","STREAM","perennial",533.666339626795
"1534","Booker Creek","STREAM","perennial",51.3878307001204
"1535","Booker Creek","STREAM","perennial",131.545429576869
"1536","Morgan Creek","STREAM","perennial",575.599900503127
"1537","Eastwood Lake","LAKE FLOWLINE","N/A",1344.94365738615
"1538","Cedar Fork","STREAM","perennial",341.844313456681
"1539","Bolin Creek","STREAM CENTERLINE","perennial",499.757046083305
"1540","Cedar Fork","STREAM","perennial",194.126682676139
"1541","Third Fork Creek","STREAM","perennial",1077.44121674273
"1542","Bolin Creek","STREAM CENTERLINE","perennial",334.200171328686
"1543","Bolin Creek","STREAM","perennial",118.374836771187
"1544","Bolin Creek","STREAM CENTERLINE","perennial",107.727711170823
"1545","Bolin Creek","STREAM CENTERLINE","perennial",75.9829319997385
"1546","Cedar Fork","STREAM","perennial",394.558308764403
"1547","Northeast Creek","STREAM","perennial",1513.44911499472
"1548","Bolin Creek","STREAM CENTERLINE","perennial",165.379222848564
"1549","Bolin Creek","STREAM","perennial",157.081917536022
"1550","Tanyard Branch","STREAM","perennial",139.527278852675
"1551","Booker Creek","STREAM","perennial",965.895707648898
"1552","Tanyard Branch","STREAM","perennial",70.3166028670146
"1553","Bolin Creek","STREAM CENTERLINE","perennial",396.420524239369
"1554","Booker Creek","STREAM","perennial",54.175414788876
"1555","Morgan Creek","STREAM","perennial",1004.38378254807
"1556","Bolin Creek","STREAM CENTERLINE","perennial",590.021630876446
"1557","Bolin Creek","STREAM CENTERLINE","perennial",200.072238434277
"1558","Bolin Creek","STREAM CENTERLINE","perennial",1166.90671815638
"1559","Bolin Creek","STREAM CENTERLINE","perennial",406.799068918733
"1560","Bolin Creek","STREAM CENTERLINE","perennial",110.387701571149
"1561","Bolin Creek","STREAM CENTERLINE","perennial",199.157206602875
"1562","East Branch","CULVERT","perennial",56.4519083789832
"1563","Third Fork Creek","STREAM","perennial",1666.24853790485
"1564","Dry Creek","STREAM","perennial",30.6045789524091
"1565","Dry Creek","CULVERT","perennial",331.813722851232
"1566","East Branch","STREAM","perennial",675.06612783239
"1567","Jones Creek","STREAM","perennial",427.33406350774
"1568","Jones Creek","STREAM","perennial",238.453493884227
"1569","Dixie Branch","STREAM","perennial",257.355013193661
"1570","Cedar Fork","STREAM","perennial",184.951291642879
"1571","Morgan Creek","STREAM","perennial",1130.41277310687
"1572","Jones Creek","STREAM","perennial",376.623766902541
"1573","Cedar Fork","STREAM","perennial",226.466083571351
"1574","Dixie Branch","STREAM","perennial",314.431316487346
"1575","Dry Creek","STREAM CENTERLINE","perennial",806.756913607851
"1576","Dry Creek","STREAM","perennial",119.738498701466
"1577","Dry Creek","STREAM CENTERLINE","perennial",391.784044529352
"1578","Jones Creek","STREAM","perennial",231.645452118305
"1579","Dry Creek","STREAM CENTERLINE","perennial",349.180029376472
"1580","Buckhorn Branch","STREAM","intermittent",435.775818548807
"1581","Morgan Creek","STREAM","perennial",633.895192077548
"1582","Jones Creek","STREAM","perennial",86.5952064004848
"1583","Buckhorn Branch","STREAM","intermittent",241.529457795248
"1584","Jones Creek","STREAM","perennial",338.070064513943
"1585","Jones Creek","STREAM","perennial",67.1660463531106
"1586","Jones Creek","STREAM","perennial",48.4784369858639
"1587","Jones Creek","STREAM","perennial",111.727233676911
"1588","Jones Creek","STREAM","perennial",338.739192269445
"1589","Cedar Fork","STREAM","perennial",415.107142054186
"1590","Jones Creek","STREAM","perennial",255.29319532398
"1591","Dry Creek","STREAM","perennial",459.909112875893
"1592","Buckhorn Branch","STREAM","intermittent",419.24697332997
"1593","Buckhorn Branch","STREAM","intermittent",91.789549895775
"1594","Northeast Creek","STREAM","perennial",2156.02508538792
"1595","Buckhorn Branch","STREAM","intermittent",454.656703892149
"1596","Dry Creek","STREAM","perennial",524.86914441494
"1597","Booker Creek","STREAM","perennial",80.3666628981403
"1598","Dry Creek","CULVERT","perennial",76.6777220192063
"1599","Bolin Creek","STREAM","perennial",76.7241759040696
"1600","Cedar Fork","STREAM","perennial",394.558689938665
"1601","Booker Creek","STREAM","perennial",247.379266885878
"1602","Bolin Creek","STREAM","perennial",229.758126419226
"1603","Jones Creek","STREAM","perennial",509.654066099037
"1604","Bolin Creek","STREAM","perennial",127.539670627136
"1605","Cedar Fork","STREAM","perennial",289.343386645022
"1606","Dry Creek","STREAM CENTERLINE","perennial",1833.88215682868
"1607","Buckhorn Branch","STREAM","intermittent",691.026676943485
"1608","Bolin Creek","STREAM","perennial",242.204531481621
"1609","Cedar Fork","STREAM","perennial",215.140778170203
"1610","Dry Creek","STREAM","perennial",200.217874346858
"1611","Dry Creek","STREAM CENTERLINE","perennial",859.69372451865
"1612","Bolin Creek","STREAM","perennial",360.469085473581
"1613","Jones Creek","STREAM","perennial",635.126600520015
"1614","Third Fork Creek","STREAM","perennial",2987.6437641976
"1615","Bolin Creek","STREAM","perennial",184.003371642343
"1616","Booker Creek","STREAM","perennial",983.79524655042
"1617","Buckhorn Branch","STREAM","intermittent",813.584354904889
"1618","Morgan Creek","STREAM","perennial",514.014420177624
"1619","Buckhorn Branch","STREAM","intermittent",212.473253879732
"1620","Jones Creek","STREAM","perennial",279.455626816788
"1621","Bolin Creek","STREAM","intermittent",235.976299611114
"1622","Morgan Creek","STREAM","perennial",124.724826100825
"1623","Buckhorn Branch","STREAM","intermittent",542.159365451953
"1624","Buckhorn Branch","CULVERT","intermittent",35.8919540172736
"1625","Buckhorn Branch","STREAM","intermittent",12.1461664170908
"1626","Jones Creek","STREAM","perennial",278.694891197037
"1627","Cedar Fork","CULVERT","perennial",80.6910819603755
"1628","Cedar Fork","STREAM","perennial",281.236560585889
"1629","Cedar Fork","CULVERT","perennial",30.7093958832468
"1630","Cedar Fork","STREAM","perennial",929.941014249291
"1631","Bolin Creek","STREAM","intermittent",523.117313414863
"1632","Third Fork Creek","STREAM","perennial",1988.10778143806
"1633","Northeast Creek","STREAM","intermittent",1098.60744742481
"1634","Morgan Creek","STREAM","perennial",805.924282290808
"1635","Morgan Creek","STREAM","perennial",896.966077128747
"1636","Morgan Creek","STREAM","perennial",40.4222058464618
"1637","Morgan Creek","STREAM","perennial",304.517743790546
"1638","Jones Creek","STREAM","perennial",760.275417676714
"1639","Third Fork Creek","STREAM","perennial",722.962197808028
"1640","Third Fork Creek","STREAM","perennial",1879.30019090076
"1641","Jones Creek","STREAM","perennial",546.613566659631
"1642","Cedar Fork","STREAM","perennial",243.803126856416
"1643","Cedar Fork","STREAM","perennial",73.3014075604496
"1644","Cedar Fork","STREAM","perennial",391.24279541828
"1645","Jones Creek","STREAM","perennial",1641.63162022317
"1646","Cedar Fork","CULVERT","perennial",87.214886299625
"1647","Cedar Fork","CULVERT","perennial",153.069966547071
"1648","Jones Creek","STREAM","perennial",426.671139615118
"1649","Jones Creek","STREAM","perennial",69.9272788473062
"1650","Jones Creek","CULVERT","perennial",96.2935224905602
"1651","New Hope Creek","STREAM CENTERLINE","perennial",676.155142138533
"1652","New Hope Creek","STREAM CENTERLINE","perennial",624.812947911086
"1653","Bolin Creek","CULVERT","intermittent",61.2470231954831
"1654","Bolin Creek","STREAM","intermittent",343.885855698857
"1655","Jones Creek","STREAM","intermittent",434.466210251349
"1656","Jones Creek","STREAM","unknown",5.79598967799002
"1657","Jones Creek","DITCH","N/A",5.67630720351413
"1658","Jones Creek","DITCH","N/A",0.984744734688224
"1659","Jones Creek","STREAM","unknown",1.03837771243438
"1660","New Hope Creek","STREAM CENTERLINE","perennial",789.20642299885
"1661","Jones Creek","STREAM","intermittent",249.015836340546
"1662","New Hope Creek","STREAM CENTERLINE","perennial",1435.27391618418
"1663","Third Fork Creek","STREAM","perennial",3879.3619999846
"1664","Bolin Creek","STREAM","intermittent",897.65402640922
"1665","Morgan Creek","STREAM","perennial",3315.99362922635
"1666","Jones Creek","STREAM","intermittent",1493.67718051067
"1667","Bolin Creek","STREAM","intermittent",375.564820196721
"1668","Jones Creek","CULVERT","intermittent",70.8216286981934
"1669","Third Fork Creek","STREAM","perennial",917.281795177569
"1670","Jones Creek","STREAM","intermittent",494.941035608439
"1671","Third Fork Creek","STREAM","perennial",808.80399275593
"1672","Allens Branch","STREAM","unknown",482.906695525821
"1673","Third Fork Creek","STREAM","perennial",716.464702500609
"1674","Third Fork Creek","STREAM","perennial",2058.33412190274
"1675","Old Field Creek","STREAM","perennial",103.328735567119
"1676","Old Field Creek","CULVERT","perennial",141.958498519319
"1677","Old Field Creek","STREAM","perennial",166.857648447755
"1678","Morgan Creek","STREAM","perennial",1338.36345354389
"1679","New Hope Creek","STREAM CENTERLINE","perennial",3634.08096553804
"1680","Morgan Creek","STREAM","perennial",726.903289509245
"1681","Jones Creek","STREAM","intermittent",922.092460218887
"1682","Third Fork Creek","STREAM","perennial",2834.45348264512
"1683","Old Field Creek","STREAM","perennial",1154.44473258755
"1684","Third Fork Creek","STREAM","intermittent",1061.01816016105
"1685","New Hope Creek","STREAM CENTERLINE","perennial",1534.78066076696
"1686","Old Field Creek","STREAM","perennial",246.241222390388
"1687","Jones Creek","STREAM","ephemeral",830.363159142564
"1688","Church Branch","STREAM","intermittent",3075.72077758672
"1689","Old Field Creek","STREAM","perennial",562.180691381939
"1690","Old Field Creek","STREAM","perennial",404.598551452564
"1691","New Hope Creek","STREAM CENTERLINE","perennial",981.874234284569
"1692","Old Field Creek","STREAM","perennial",740.965513115007
"1693","Cedar Fork","STREAM","perennial",181.640393144865
"1694","Old Field Creek","CULVERT","perennial",340.103408969204
"1695","Old Field Creek","STREAM","perennial",1374.23379742957
"1696","Morgan Creek","STREAM","intermittent",2077.47051951327
"1697","Old Field Creek","STREAM","perennial",684.558490592911
"1698","Old Field Creek","STREAM","perennial",102.470260796226
"1699","Old Field Creek","STREAM","perennial",51.8167873754471
"1700","Old Field Creek","STREAM","perennial",286.154714491102
"1701","Old Field Creek","STREAM","perennial",677.651017703735
"1702","Mountain Creek","STREAM","intermittent",3718.27037729631
"1703","Tracy Branch","CULVERT","perennial",69.1640506336565
"1704","Johnston Branch","STREAM","intermittent",3026.05530337412
"1705","Sandy Creek","STREAM","perennial",1323.02964945648
"1706","Johnston Branch","STREAM","perennial",1768.98540431486
"1707","Old Field Creek","STREAM","perennial",3119.73199726935
"1708","Allens Branch","STREAM","perennial",4502.20610564704
"1709","Mountain Creek","STREAM","perennial",2879.20056126711
"1710","New Hope Creek","STREAM","perennial",1929.04114082907
"1711","New Hope Creek","STREAM","perennial",2147.9824424568
"1712","Allens Branch","STREAM","perennial",877.235984421244
"1713","New Hope Creek","STREAM","perennial",2382.3491657658
"1714","Long Branch","STREAM","perennial",797.7679848241
"1715","Long Branch","STREAM","perennial",627.354489983347
"1716","Long Branch","STREAM","perennial",2167.69991466261
"1717","Old Field Creek","STREAM","perennial",3595.43381156756
"1718","Long Branch","STREAM","perennial",542.161037832778
"1719","New Hope Creek","STREAM","perennial",45.9716014192471
"1720","New Hope Creek","STREAM","perennial",99.0508878670676
"1721","Booth Branch","STREAM","intermittent",2740.77200707757
"1722","Long Branch","STREAM","intermittent",9338.01396207932
"1723","Mountain Creek","STREAM","perennial",5439.87021691025
"1724","Long Branch","STREAM","perennial",4111.72698163385
"1725","New Hope Creek","STREAM","perennial",244.833560589595
"1726","Garrett Branch","STREAM","intermittent",3258.12871334526
"1727","Mud Creek","STREAM","perennial",866.579995042739
"1728","Mud Creek","STREAM","perennial",308.842764567703
"1729","New Hope Creek","STREAM","perennial",1088.81907285106
"1730","New Hope Creek","STREAM","perennial",1644.68729110557
"1731","New Hope Creek","STREAM","perennial",1153.36052577195
"1732","New Hope Creek","STREAM","perennial",877.130920620385
"1733","New Hope Creek","STREAM","perennial",1631.1984761023
"1734","Mud Creek","STREAM","perennial",2171.36306512766
"1735","Pine Mountain Creek","STREAM","perennial",1695.18802300653
"1736","New Hope Creek","STREAM","perennial",2236.04576992534
"1737","Mud Creek","STREAM","perennial",331.768429129915
"1738","Pine Mountain Creek","STREAM","perennial",163.742640357365
"1739","New Hope Creek","STREAM","perennial",210.217735865082
"1740","New Hope Creek","STREAM","perennial",600.842952271442
"1741","New Hope Creek","STREAM","perennial",2467.95869426033
"1742","New Hope Creek","STREAM","perennial",1657.55955506726
"1743","New Hope Creek","STREAM","perennial",3420.17062944626
"1744","Pine Mountain Creek","STREAM","perennial",1526.84121211815
"1745","Pine Mountain Creek","STREAM","perennial",409.968302921371
"1746","New Hope Creek","STREAM","perennial",5339.13193810769
"1747","Pine Mountain Creek","STREAM","perennial",233.318635788541
"1748","Steep Bottom Branch","STREAM","intermittent",2258.51667339034
"1749","New Hope Creek","STREAM","perennial",3811.93683272864
"1750","Pine Mountain Creek","STREAM","intermittent",4487.79196233002
"1751","Steep Bottom Branch","STREAM","intermittent",718.951934303303
"1752","Pine Mountain Creek","STREAM","intermittent",959.655494915081
"1753","New Hope Creek","STREAM","perennial",1309.43096675797
"1754","Pine Mountain Creek","STREAM","perennial",1770.93511939732
"1755","Pine Mountain Creek","STREAM","perennial",338.874272653729
"1756","Pine Mountain Creek","STREAM","perennial",2206.72833146404
"1757","New Hope Creek","STREAM","perennial",1198.50836295324
"1758","Pine Mountain Creek","STREAM","perennial",1996.50169917968
"1759","Steep Bottom Branch","STREAM","intermittent",3501.50367828007
"1760","Pine Mountain Creek","STREAM","perennial",2322.47099849139
"1761","New Hope Creek","STREAM","intermittent",1043.40634748661
"1762","New Hope Creek","STREAM","intermittent",414.870827666465
"1763","New Hope Creek","STREAM","intermittent",621.492560170916
"1764","Mill Race Branch","CULVERT","perennial",480.740224337449
"1765","Cedar Fork","STREAM","perennial",151.293767683788
"1766","Bolin Creek","CULVERT","perennial",65.8680029249356
"1767","Bolin Creek","STREAM CENTERLINE","perennial",455.805749408335
"1768","Little Creek","STREAM CENTERLINE","perennial",573.967266384011
"1769","Little Creek","STREAM CENTERLINE","perennial",828.607832620453
"1770","Little Creek","STREAM CENTERLINE","perennial",216.719535884501
"1771","Little Creek","STREAM CENTERLINE","perennial",285.974687946243
"1772","Meeting of the Waters","STREAM CENTERLINE","perennial",516.838119441196
"1773","Meeting of the Waters","STREAM CENTERLINE","perennial",121.538146954498
"1774","Morgan Creek","STREAM CENTERLINE","perennial",131.660340188938
"1775","Morgan Creek","STREAM CENTERLINE","perennial",693.792563826978
"1776","Battle Branch","STREAM","perennial",130.584859390808
"1777","Shetley Branch","STREAM","intermittent",360.274069106913
"1778","Allens Branch","STREAM","unknown",495.557178521121
"1779","Allens Branch","CULVERT","unknown",112.080469612832
"1780","Allens Branch","STREAM","unknown",121.791069791241
"1781","Allens Branch","CULVERT","unknown",121.335158260972
"1782","Allens Branch","STREAM","unknown",881.801957246735
"1783","Allens Branch","CULVERT","unknown",85.9420211987991
"1784","Allens Branch","STREAM","unknown",1163.13725912017
"1785","Allens Branch","STREAM","unknown",201.716703539275
